"Time / s","Inertia:Torque","Inertia:Speed"
46.220599999982987,0.0098325201926097172,99.016747980739027
46.221599999982985,0.009831536989751366,99.016846301024856
46.222599999982982,0.0098305538852084817,99.016944611479147
46.22359999998298,0.0098295708789710723,99.017042912102895
46.224599999982978,0.0098285879710293678,99.017141202897065
46.225599999982975,0.0098276051613734872,99.017239483862653
46.226599999982973,0.0098266224499937715,99.017337755000625
46.227599999982971,0.0098256398368801179,99.01743601631199
46.228599999982968,0.0098246573220229783,99.0175342677977
46.229599999982966,0.0098236749054124717,99.01763250945875
46.230599999982964,0.0098226925870384951,99.017730741296148
46.231599999982961,0.0098217103668916117,99.017828963310834
